category_id,global_index,category_name,dl_idx,total_count,num_datasets,top_datasets
27025,2547,본틸정 150mg,27025,216,1,TL_59_단일(216)
27032,2548,리드로퀸정 150mg,27032,216,1,TL_59_단일(216)
27038,2549,로스틴정 10mg,27038,216,1,TL_59_단일(216)
27039,2550,하이엘정 10mg,27039,216,1,TL_59_단일(216)
27045,2551,대웅로수바스타틴정 5mg,27045,216,1,TL_59_단일(216)
27047,2552,대웅로수바스타틴정 10mg,27047,216,1,TL_59_단일(216)
27048,2553,탑스타틴정 10mg,27048,216,1,TL_59_단일(216)
27051,2554,크로우정 10mg,27051,216,1,TL_59_단일(216)
27052,2555,로수로드정 5mg,27052,216,1,TL_59_단일(216)
27054,2556,수바스트정 10mg,27054,216,1,TL_59_단일(216)
27056,2557,스타로바정 10mg,27056,216,1,TL_59_단일(216)
27058,2558,크레스논정 10mg,27058,1296,1,TL_59_단일(1296)
27059,2559,로바스로정 10mg,27059,216,1,TL_59_단일(216)
27060,2560,로수리딘정 10mg,27060,216,1,TL_59_단일(216)
27063,2561,로수바틴정 10mg,27063,216,1,TL_59_단일(216)
27067,2562,로슈타정 10mg,27067,216,1,TL_59_단일(216)
27069,2563,유로스틴정 10mg,27069,216,1,TL_59_단일(216)
27072,2564,슈스타정 5mg,27072,216,1,TL_59_단일(216)
27075,2565,로비탄정 20mg,27075,216,1,TL_59_단일(216)
27076,2566,로비탄정 5mg,27076,216,1,TL_59_단일(216)
27077,2567,로비탄정 10mg,27077,216,1,TL_59_단일(216)
27079,2568,크레로슈정 5mg,27079,216,1,TL_60_단일(216)
27086,2569,텔미스플러스정 80/12.5mg,27086,216,1,TL_60_단일(216)
27087,2570,텔미스플러스정 40/12.5mg,27087,216,1,TL_60_단일(216)
27090,2571,로바스타정 10mg,27090,216,1,TL_60_단일(216)
27091,2572,에스로틴정 10mg,27091,1296,1,TL_60_단일(1296)
27092,2573,에스로틴정 20mg,27092,1296,1,TL_12_단일(1296)
27098,2574,크레산트정 5mg,27098,216,1,TL_60_단일(216)
27125,2575,미라펙스서방정 1.5mg,27125,1296,1,TL_12_단일(1296)
27126,2576,미라펙스서방정 0.75mg,27126,1296,1,TL_12_단일(1296)
27127,2577,미라펙스서방정 0.375mg,27127,1296,1,TL_60_단일(1296)
27128,2578,포타스틴오디정(비매품),27128,1296,1,TL_12_단일(1296)
27142,2579,리스넬정 150mg,27142,216,1,TL_60_단일(216)
27156,2580,레보텐션정 5mg,27156,216,1,TL_60_단일(216)
27165,2581,큐로켈정 25mg,27165,1296,1,TL_60_단일(1296)
27175,2582,리세드린정 150mg,27175,216,1,TL_60_단일(216)
27178,2583,멀택정(드로네다론염산염),27178,1296,1,TL_12_단일(1296)
27180,2584,리도넬정 150mg,27180,216,1,TL_60_단일(216)
27181,2585,알토리톤정 150mg,27181,216,1,TL_60_단일(216)
27183,2586,몬테레어츄정 4mg,27183,216,1,TL_60_단일(216)
27184,2587,티자리드정 1mg,27184,216,1,TL_60_단일(216)
27186,2588,딜라트렌에스알캡슐 64mg,27186,1296,1,TL_12_단일(1296)
27187,2589,로디엔정 5mg,27187,1296,1,TL_12_단일(1296)
27192,2590,프리비정 336.62mg/PTP,27192,216,1,TL_60_단일(216)
27193,2591,레그파라정 25mg,27193,1296,1,TL_60_단일(1296)
27198,2592,메자반트엑스엘장용정 1200mg,27198,216,1,TL_60_단일(216)
27209,2593,큐젠비타정 30mg/PTP,27209,216,1,TL_60_단일(216)
27227,2594,비타박스정 4mg/PTP,27227,216,1,TL_60_단일(216)
27234,2595,글루코파지엑스알1000밀리그램서방정(메트포르민염산염),27234,216,1,TL_60_단일(216)
27337,2596,클란자CR정(아세클로페낙)(수출용),27337,1296,1,TL_13_단일(1296)
27364,2597,토코엔지연질캡슐 500mg/PTP,27364,324,1,TL_60_단일(324)
27384,2598,리세트론정 150mg,27384,216,1,TL_60_단일(216)
27385,2599,악토제닉정 150mg,27385,216,1,TL_60_단일(216)
27390,2600,사브정 2.5mg,27390,216,1,TL_60_단일(216)
27397,2601,오스테론정 150mg,27397,216,1,TL_60_단일(216)
27398,2602,자니칼정,27398,216,1,TL_60_단일(216)
27435,2603,헵큐어정 10mg,27435,1296,1,TL_13_단일(1296)
27439,2604,헵세비어정 10mg,27439,1296,1,TL_60_단일(1296)
27463,2605,포스넬정 150mg,27463,216,1,TL_60_단일(216)
27464,2606,리세토정 150mg,27464,216,1,TL_60_단일(216)
27523,2607,크레스논정 5mg,27523,1296,1,TL_60_단일(1296)
27524,2608,크레스논정 20mg,27524,1296,1,TL_60_단일(1296)
27562,2609,헬씨민큐연질캡슐 20mg/포,27562,324,1,TL_60_단일(324)
27566,2610,파워콜에스연질캡슐 300mg/PTP,27566,324,1,TL_60_단일(324)
27573,2611,파워톤연질캡슐 20mg/포,27573,324,1,TL_60_단일(324)
27586,2612,나푸롤정(나프로닐옥살산염)(비매품),27586,216,1,TL_60_단일(216)
27599,2613,리센플러스정,27599,1296,1,TL_60_단일(1296)
27601,2614,비리어드정(테노포비르디소프록실푸마르산염),27601,1296,1,TL_13_단일(1296)
27605,2615,카이로핀정,27605,216,1,TL_60_단일(216)
27606,2616,리세맥정 150mg,27606,216,1,TL_60_단일(216)
27614,2617,본그로정 150mg,27614,216,1,TL_60_단일(216)
27615,2618,에이프로젠리세드론산나트륨정 150mg,27615,216,1,TL_60_단일(216)
27625,2619,프로막정 300mg,27625,216,1,TL_60_단일(216)
27651,2620,세비카정 5/40mg,27651,1296,1,TL_60_단일(1296)
27652,2621,세비카정 10/40mg,27652,1764,6,"TL_60_단일(1296), TL_8_조합(204), TL_3_조합(108), TL_6_조합(108), TL_7_조합(30)"
27687,2622,에피언트정 10mg,27687,1296,1,TL_13_단일(1296)
27692,2623,디아미크롱서방정 60mg,27692,1296,1,TL_13_단일(1296)
27721,2624,텔카탄정 40mg,27721,216,1,TL_60_단일(216)
27732,2625,트윈스타정 40/5mg,27732,1764,6,"TL_13_단일(1296), TL_8_조합(186), TL_3_조합(108), TL_6_조합(108), VL_1_조합(42)"
27733,2626,트윈스타정 40/5mg,27733,228,2,"TL_60_단일(216), train_annotations(12)"
27734,2627,트윈스타정 80/5mg,27734,1296,1,TL_13_단일(1296)
27736,2628,마이렙트정 500mg,27736,1296,1,TL_13_단일(1296)
27740,2629,몬테루칸속붕해정 4mg,27740,216,1,TL_60_단일(216)
27770,2630,미르토정 40mg,27770,216,1,TL_60_단일(216)
27775,2631,카나브정 120mg,27775,1296,1,TL_60_단일(1296)
27776,2632,카나브정 60mg,27776,1763,6,"TL_60_단일(1296), TL_8_조합(174), TL_6_조합(108), TL_3_조합(107), VL_1_조합(54)"
27777,2633,카나브정 60mg,27777,3,1,train_annotations(3)
27814,2634,로수테롤정 10mg,27814,216,1,TL_61_단일(216)
27815,2635,크레토정 10mg,27815,216,1,TL_61_단일(216)
27820,2636,하이스펜연질캡슐 200mg/PTP,27820,324,1,TL_61_단일(324)
27837,2637,판시딜캡슐 100mg/PTP,27837,324,1,TL_61_단일(324)
27839,2638,텔미원정 80mg,27839,1296,1,TL_13_단일(1296)
27842,2639,매일큐텐정 10mg/병,27842,216,1,TL_61_단일(216)
27867,2640,판토록정 40mg,27867,1296,1,TL_61_단일(1296)
27868,2641,판토록정 20mg,27868,1296,1,TL_61_단일(1296)
27888,2642,맥스케어알파정 100mg/병,27888,216,1,TL_61_단일(216)
27896,2643,클리퍼지속성장용정 5mg,27896,1296,1,TL_61_단일(1296)
27917,2644,키드칼골드츄어블정 2mg/병,27917,216,1,TL_61_단일(216)
27925,2645,울트라셋이알서방정,27925,1629,6,"TL_13_단일(1296), VL_1_조합(138), TL_5_조합(78), TL_6_조합(72), TL_3_조합(33)"
27926,2646,울트라셋이알서방정,27926,3,1,train_annotations(3)
27958,2647,파워본연질캡슐 0.33mg/PTP,27958,324,1,TL_61_단일(324)
27960,2648,큐텐업골드연질캡슐 300mg/PTP,27960,324,1,TL_61_단일(324)
27961,2649,오메코프에스캡슐 15mg/PTP,27961,324,1,TL_61_단일(324)
27977,2650,로수바정 10mg,27977,216,1,TL_61_단일(216)
27983,2651,본엔디연질캡슐 590mg/PTP,27983,324,1,TL_61_단일(324)
27992,2652,졸로푸트정 100mg,27992,588,5,"VL_1_조합(216), TL_61_단일(216), TL_4_조합(84), TL_3_조합(36), TL_5_조합(36)"
27993,2653,졸로푸트정 100mg,27993,3,1,train_annotations(3)
27995,2654,익셀캡슐 12.5mg,27995,324,1,TL_61_단일(324)
28009,2655,칸데모어정 32mg,28009,1296,1,TL_13_단일(1296)
28017,2656,두타반연질캡슐(두타스테리드)(비매품),28017,324,1,TL_61_단일(324)
28040,2657,모프롤정,28040,216,1,TL_61_단일(216)
28051,2658,발시버정 500mg,28051,1296,1,TL_13_단일(1296)
28072,2659,온글라이자정 5mg,28072,1296,1,TL_13_단일(1296)
28073,2660,온글라이자정 2.5mg,28073,1296,1,TL_13_단일(1296)
28075,2661,크리콕스캡슐 200mg,28075,324,1,TL_61_단일(324)
28080,2662,바로살탄정 160mg,28080,1296,1,TL_13_단일(1296)
28095,2663,펜폴캡슐,28095,324,1,TL_61_단일(324)
28120,2664,프라닥사캡슐 150mg,28120,324,1,TL_61_단일(324)
28121,2665,프라닥사캡슐 110mg,28121,1296,1,TL_13_단일(1296)
28126,2666,올멕플러스정 20/12.5mg,28126,216,1,TL_61_단일(216)
28127,2667,올멕정 10mg,28127,1296,1,TL_61_단일(1296)
28128,2668,올멕정 40mg,28128,1296,1,TL_13_단일(1296)
28129,2669,올멕정 20mg,28129,1296,1,TL_13_단일(1296)
28133,2670,올메론정 10mg,28133,216,1,TL_61_단일(216)
28136,2671,올프레정 10mg,28136,216,1,TL_61_단일(216)
28143,2672,에이알비-에스디정,28143,216,1,TL_61_단일(216)
28144,2673,에이알비-에스정 20mg,28144,216,1,TL_61_단일(216)
28145,2674,에이알비-에스정 10mg,28145,216,1,TL_61_단일(216)
28154,2675,벨메텍정 10mg,28154,216,1,TL_61_단일(216)
28160,2676,오메탄정 10mg,28160,216,1,TL_61_단일(216)
28207,2677,올레텐플러스정,28207,216,1,TL_61_단일(216)
28208,2678,올레텐정 10mg,28208,216,1,TL_61_단일(216)
28209,2679,올레텐정 20mg,28209,216,1,TL_61_단일(216)
28231,2680,프리살탄정 20mg,28231,216,1,TL_61_단일(216)
28238,2681,칼트레이트디400,28238,216,1,TL_61_단일(216)
28244,2682,칼디업츄어블정,28244,216,1,TL_61_단일(216)
28257,2683,써큐스타정,28257,216,1,TL_61_단일(216)
28280,2684,알부골드연질캡슐 20mg/PTP,28280,324,1,TL_61_단일(324)
28284,2685,비타알부골드정 280.9mg/병,28284,216,1,TL_61_단일(216)
28295,2686,올레플러스정,28295,216,1,TL_61_단일(216)
28315,2687,오파스트정,28315,216,1,TL_61_단일(216)
28333,2688,올고탄정 10mg,28333,216,1,TL_61_단일(216)
28335,2689,에스올정 10mg,28335,216,1,TL_61_단일(216)
28344,2690,올메세틸엠정 10mg,28344,216,1,TL_61_단일(216)
28353,2691,에스올플러스정,28353,216,1,TL_61_단일(216)
28358,2692,코바로살탄정 80/12.5mg,28358,1296,1,TL_61_단일(1296)
28359,2693,코바로살탄정 160/12.5mg,28359,1296,1,TL_13_단일(1296)
28384,2694,프레탈서방캡슐(실로스타졸)(비매품),28384,324,1,TL_61_단일(324)
28386,2695,임팩타민프리미엄정 50mg/병,28386,216,1,TL_61_단일(216)
28396,2696,쎄라투연질캡슐 250mg/PTP,28396,324,1,TL_61_단일(324)
28406,2697,미리콜연질캡슐 325mg/PTP,28406,324,1,TL_62_단일(324)
28407,2698,올자핀정 2.5mg,28407,216,1,TL_62_단일(216)
28421,2699,플리바스정 25mg,28421,1296,1,TL_62_단일(1296)
28422,2700,플리바스정 75mg,28422,1296,1,TL_13_단일(1296)
28423,2701,플리바스정 50mg,28423,1473,5,"TL_13_단일(1296), VL_1_조합(93), TL_3_조합(30), TL_7_조합(30), TL_8_조합(24)"
28436,2702,한방화콜캡슐 200mg/PTP,28436,1296,1,TL_13_단일(1296)
28437,2703,모티리톤정(비매품),28437,1296,1,TL_62_단일(1296)
28440,2704,닥사스정 500mcg,28440,1296,1,TL_62_단일(1296)
28441,2705,코디잔틴정 80/12.5mg,28441,216,1,TL_62_단일(216)
28449,2706,노마로크정5밀리그램,28449,216,1,TL_62_단일(216)
28455,2707,하노백플러스정 40mg/병,28455,216,1,TL_62_단일(216)
28456,2708,한솔이부프로펜연질캡슐 200mg/PTP,28456,324,1,TL_62_단일(324)
28459,2709,타바로우정,28459,216,1,TL_62_단일(216)
28462,2710,피타틴정,28462,216,1,TL_62_단일(216)
28464,2711,피타정 2mg,28464,216,1,TL_62_단일(216)
28465,2712,피타큐정 2mg,28465,216,1,TL_62_단일(216)
28467,2713,피타로우정 2mg,28467,1296,1,TL_13_단일(1296)
28468,2714,피타바로틴정 2mg,28468,216,1,TL_62_단일(216)
28474,2715,피타에스정 2mg,28474,216,1,TL_62_단일(216)
28475,2716,타마스틴정,28475,216,1,TL_62_단일(216)
28476,2717,피타반정 2mg,28476,216,1,TL_62_단일(216)
28480,2718,타스틴정 2mg,28480,216,1,TL_62_단일(216)
28481,2719,피스타정 2mg,28481,216,1,TL_62_단일(216)
28492,2720,동광피타바스타틴정 2mg,28492,216,1,TL_62_단일(216)
28494,2721,피타바스정 2mg,28494,216,1,TL_62_단일(216)
28508,2722,레파넘정 1mg,28508,1296,1,TL_62_단일(1296)
28509,2723,네비롤정,28509,216,1,TL_62_단일(216)
28515,2724,리파틴정 2mg,28515,216,1,TL_62_단일(216)
28516,2725,미그펜400연질캡슐 400mg/PTP,28516,324,1,TL_62_단일(324)
28541,2726,제로콜연질캡슐 325mg/PTP,28541,324,1,TL_62_단일(324)
28554,2727,프리살탄정 10mg,28554,216,1,TL_62_단일(216)
28574,2728,후라베린큐엑스정 150mg/PTP,28574,1296,1,TL_62_단일(1296)
28587,2729,딜라트렌정 3.125mg,28587,1296,1,TL_13_단일(1296)
28591,2730,아스루카츄정 4mg,28591,216,1,TL_62_단일(216)
28601,2731,네비칸정,28601,216,1,TL_62_단일(216)
28611,2732,스피콜드연질캡슐 200mg/PTP,28611,324,1,TL_62_단일(324)
28621,2733,아웃콜목캡슐 120mg/PTP,28621,324,1,TL_62_단일(324)
28622,2734,스카풀라정 25mg/PTP,28622,1296,1,TL_13_단일(1296)
28623,2735,엘라원정 30mg/PTP,28623,216,1,TL_62_단일(216)
28632,2736,하이타민정 618.6mg/병,28632,216,1,TL_62_단일(216)
28634,2737,발사원정 160mg,28634,216,1,TL_62_단일(216)
28640,2738,브릴린타정 90mg,28640,1296,1,TL_13_단일(1296)
28649,2739,스티아론정(티아넵틴나트륨),28649,1296,1,TL_13_단일(1296)
28658,2740,키즈하이츄어블정 2mg/병,28658,216,1,TL_62_단일(216)
28667,2741,인도메타캡슐 25mg/병,28667,324,1,TL_62_단일(324)
28680,2742,액티큐정 3mg/병,28680,216,1,TL_62_단일(216)
28682,2743,바로살탄정 80mg,28682,1296,1,TL_62_단일(1296)
28683,2744,바로살탄정 40mg,28683,1296,1,TL_62_단일(1296)
28692,2745,메바로친정 40mg,28692,1296,1,TL_62_단일(1296)
28708,2746,디오살탄정 40mg,28708,216,1,TL_62_단일(216)
28715,2747,발사원정 80mg,28715,216,1,TL_62_단일(216)
28739,2748,발사렉트정 40mg,28739,216,1,TL_62_단일(216)
28742,2749,씨투스현탁정 140mg,28742,216,1,TL_62_단일(216)
28761,2750,솝튼정(티자니딘염산염),28761,1296,1,TL_62_단일(1296)
28762,2751,트라젠타정(리나글립틴),28762,1758,6,"TL_62_단일(1296), TL_8_조합(189), TL_3_조합(108), TL_6_조합(108), TL_7_조합(30)"
28763,2752,트라젠타정(리나글립틴),28763,9,1,train_annotations(9)
28772,2753,제라픽정 100mg,28772,1296,1,TL_13_단일(1296)
28789,2754,글라포민엠정 2/500mg,28789,216,1,TL_62_단일(216)
28791,2755,글리팜엠정 2/500mg,28791,216,1,TL_62_단일(216)
28812,2756,텔미트렌정 80mg,28812,1296,1,TL_13_단일(1296)
28813,2757,텔미트렌정 40mg,28813,1296,1,TL_62_단일(1296)
28815,2758,글리팜엠정 1/250mg,28815,216,1,TL_63_단일(216)
28816,2759,글라포민엠정 1/250mg,28816,216,1,TL_63_단일(216)
28817,2760,글라포민엠정 1/500mg,28817,216,1,TL_63_단일(216)
28827,2761,글리멜엠정 2/500mg,28827,1296,1,TL_13_단일(1296)
28863,2762,글리멜엠정 1/250mg,28863,1296,1,TL_13_단일(1296)
28900,2763,렌벨라정(세벨라머탄산염),28900,1296,1,TL_13_단일(1296)
28901,2764,폴리아린에프캡슐 2mg/PTP,28901,324,1,TL_63_단일(324)
28920,2765,뉴로카바-피지캡슐 75mg,28920,324,1,TL_63_단일(324)
28922,2766,키토실츄어블정 2mg/병,28922,216,1,TL_63_단일(216)
28927,2767,프레발린캡슐 75mg,28927,324,1,TL_63_단일(324)
28928,2768,프레발린캡슐 150mg,28928,324,1,TL_63_단일(324)
28936,2769,프레갈캡슐 75mg,28936,324,1,TL_63_단일(324)
28938,2770,라라카캡슐 75mg,28938,324,1,TL_63_단일(324)
28940,2771,현대프레가발린캡슐 75mg,28940,324,1,TL_63_단일(324)
28950,2772,애리카캡슐 75mg,28950,324,1,TL_63_단일(324)
28955,2773,프리가바캡슐 75mg,28955,324,1,TL_63_단일(324)
28959,2774,리발린캡슐 75mg,28959,324,1,TL_63_단일(324)
28966,2775,엔피린캡슐 75mg,28966,324,1,TL_63_단일(324)
28968,2776,프레오린캡슐 75mg,28968,324,1,TL_63_단일(324)
28970,2777,리카발캡슐 75mg,28970,324,1,TL_63_단일(324)
28971,2778,프레가캡슐 75mg,28971,324,1,TL_63_단일(324)
28975,2779,뉴리카캡슐 75mg,28975,324,1,TL_63_단일(324)
28976,2780,뉴리카캡슐 150mg,28976,324,1,TL_63_단일(324)
28979,2781,리가린캡슐 75mg,28979,324,1,TL_63_단일(324)
28982,2782,프레가린캡슐 75mg,28982,324,1,TL_63_단일(324)
28987,2783,케이발린캡슐 75mg,28987,324,1,TL_63_단일(324)
28993,2784,프리렙톨캡슐 75mg,28993,324,1,TL_63_단일(324)
28994,2785,프리렙톨캡슐 150mg,28994,324,1,TL_63_단일(324)
29000,2786,가바뉴로캡슐 75mg,29000,324,1,TL_63_단일(324)
29003,2787,아나리카캡슐 75mg,29003,324,1,TL_63_단일(324)
29004,2788,리카프리캡슐 75mg,29004,324,1,TL_63_단일(324)
29005,2789,리카프리캡슐 150mg,29005,324,1,TL_63_단일(324)
29016,2790,뉴로페인캡슐 75mg,29016,324,1,TL_63_단일(324)
29019,2791,리카뉴로캡슐 75mg,29019,324,1,TL_63_단일(324)
29054,2792,화콜클래식원연질캡슐 300mg/PTP,29054,324,1,TL_63_단일(324)
29057,2793,한미탐스오디정 0.2mg,29057,216,1,TL_63_단일(216)
29060,2794,더블락캡슐 20mg/병,29060,324,1,TL_63_단일(324)
29065,2795,미놀에프트로키 12.5mg/PTP,29065,1512,2,"TL_13_단일(1296), TL_63_단일(216)"
29068,2796,디오패스정 40mg,29068,216,1,TL_63_단일(216)
29158,2797,비비안트정 20mg,29158,1296,1,TL_13_단일(1296)
29162,2798,트리스펜연질캡슐 200mg/PTP,29162,324,1,TL_63_단일(324)
29170,2799,체스판-에스정 20mg/PTP,29170,216,1,TL_63_단일(216)
29185,2800,에코타민프리미엄정 20mg/병,29185,216,1,TL_63_단일(216)
29199,2801,아미썰정 400mg,29199,1296,1,TL_13_단일(1296)
29203,2802,씨투스현탁정 100mg,29203,216,1,TL_63_단일(216)
29204,2803,엘리퀴스정 2.5mg,29204,1296,1,TL_63_단일(1296)
29205,2804,알렌맥스플러스디정,29205,1296,1,TL_13_단일(1296)
29217,2805,덱시푸루펜연질캡슐 300mg/PTP,29217,324,1,TL_63_단일(324)
29229,2806,덱스피드연질캡슐 300mg/PTP,29229,324,1,TL_63_단일(324)
29247,2807,비타미니아정 100mg/병,29247,216,1,TL_63_단일(216)
29250,2808,이부플러스생정 200mg/PTP,29250,1296,1,TL_13_단일(1296)
29291,2809,레파넘정 0.5mg,29291,216,1,TL_63_단일(216)
29307,2810,브이타민정 50mg/병,29307,216,1,TL_63_단일(216)
29314,2811,바소트롤정 6.25mg,29314,1296,1,TL_63_단일(1296)
29320,2812,비타맥스정 50mg/병,29320,216,1,TL_63_단일(216)
29324,2813,유나스크정10mg,29324,216,1,TL_63_단일(216)
29330,2814,자론티연질캡슐(에토숙시미드),29330,324,1,TL_63_단일(324)
29340,2815,센시아정 30mg/PTP,29340,216,1,TL_64_단일(216)
29344,2816,비모보정 500/20mg,29344,1626,6,"TL_13_단일(1296), VL_1_조합(138), TL_5_조합(75), TL_6_조합(72), TL_3_조합(36)"
29345,2817,비모보정 500/20mg,29345,6,1,train_annotations(6)
29355,2818,클로피린캡슐,29355,324,1,TL_64_단일(324)
29356,2819,슈퍼피린캡슐,29356,324,1,TL_64_단일(324)
29382,2820,비코그린에스정 5mg/PTP,29382,1296,1,TL_64_단일(1296)
29399,2821,삐콤씨이브정 500mg/병,29399,216,1,TL_64_단일(216)
29418,2822,발사원정 40mg,29418,216,1,TL_64_단일(216)
29425,2823,테바라모트리진츄어블정 100mg,29425,1296,1,TL_13_단일(1296)
29426,2824,프라펙솔정 1mg,29426,216,1,TL_64_단일(216)
29428,2825,자렐토정 15mg,29428,1296,1,TL_64_단일(1296)
29429,2826,자렐토정 20mg,29429,1296,1,TL_64_단일(1296)
29450,2827,레일라정,29450,1629,6,"TL_13_단일(1296), VL_1_조합(141), TL_5_조합(75), TL_6_조합(72), TL_3_조합(36)"
29451,2828,레일라정,29451,3,1,train_annotations(3)
29453,2829,코비타프리미엄정 100mg/병,29453,216,1,TL_64_단일(216)
29454,2830,메가민프리미엄정 50mg/병,29454,216,1,TL_64_단일(216)
29460,2831,칼트레이트플러스디400 1500mg/병,29460,216,1,TL_64_단일(216)
29463,2832,유니그라정100mg/PTP,29463,216,1,TL_64_단일(216)
29474,2833,네로민정,29474,216,1,TL_64_단일(216)
29494,2834,기가렉스연질캡슐 125mg/PTP,29494,324,1,TL_64_단일(324)
29512,2835,리도넬디정,29512,216,1,TL_64_단일(216)
29513,2836,리세넥스엠정,29513,216,1,TL_64_단일(216)
29527,2837,위제로정 170mg/포,29527,216,1,TL_64_단일(216)
29532,2838,콤비글라이즈서방정 5/500mg,29532,1296,1,TL_13_단일(1296)
29533,2839,콤비글라이즈서방정 5/1000mg,29533,1296,1,TL_13_단일(1296)
29560,2840,모드코에스연질캡슐 200mg/PTP,29560,324,1,TL_64_단일(324)
29579,2841,팔팔정50mg 70.23mg/PTP,29579,216,1,TL_64_단일(216)
