json_path,file_name,image_id,bbox_idx,label_name,item_seq,drug_shape,img_w,img_h,x,y,w,h,area,rel_area,aspect,neg_coord,nonpos_wh,oob,nan_inf
data\train_annotations\K-003351-031863-038162_json\K-038162\K-003351-031863-038162_0_2_0_2_70_000_200.json,K-003351-031863-038162_0_2_0_2_70_000_200.png,505,0,로수바미브정 10/20mg,201600318,타원형,976,1280,213,287,192,293,56256,0.045030737704918035,0.6552901023890785,False,False,False,False
data\train_annotations\K-003351-032310-035206_json\K-003351\K-003351-032310-035206_0_2_0_2_75_000_200.json,K-003351-032310-035206_0_2_0_2_75_000_200.png,365,0,일양하이트린정 2mg,199101125,원형,976,1280,342,172,179,186,33294,0.026650550717213114,0.9623655913978495,False,False,False,False
data\train_annotations\K-003351-032310-035206_json\K-003351\K-003351-032310-035206_0_2_0_2_90_000_200.json,K-003351-032310-035206_0_2_0_2_90_000_200.png,366,0,일양하이트린정 2mg,199101125,원형,976,1280,382,229,183,184,33672,0.026953125,0.9945652173913043,False,False,False,False
data\train_annotations\K-003351-032310-035206_json\K-032310\K-003351-032310-035206_0_2_0_2_75_000_200.json,K-003351-032310-035206_0_2_0_2_75_000_200.png,365,0,글리아타민연질캡슐,201310719,타원형,976,1280,89,666,261,376,98136,0.07855404713114754,0.6941489361702128,False,False,False,False
data\train_annotations\K-003351-032310-035206_json\K-032310\K-003351-032310-035206_0_2_0_2_90_000_200.json,K-003351-032310-035206_0_2_0_2_90_000_200.png,366,0,글리아타민연질캡슐,201310719,타원형,976,1280,135,762,253,377,95381,0.0763487768954918,0.6710875331564987,False,False,False,False
data\train_annotations\K-003351-032310-035206_json\K-035206\K-003351-032310-035206_0_2_0_2_75_000_200.json,K-003351-032310-035206_0_2_0_2_75_000_200.png,365,0,아토젯정 10/40mg,201500365,타원형,976,1280,487,624,363,341,123783,0.09908347207991804,1.064516129032258,False,False,False,False
data\train_annotations\K-003351-032310-035206_json\K-035206\K-003351-032310-035206_0_2_0_2_90_000_200.json,K-003351-032310-035206_0_2_0_2_90_000_200.png,366,0,아토젯정 10/40mg,201500365,타원형,976,1280,531,715,353,332,117196,0.0938108350409836,1.0632530120481927,False,False,False,False
data\train_annotations\K-003351-032310-036637_json\K-003351\K-003351-032310-036637_0_2_0_2_70_000_200.json,K-003351-032310-036637_0_2_0_2_70_000_200.png,649,0,일양하이트린정 2mg,199101125,원형,976,1280,381,851,191,194,37054,0.02966028432377049,0.9845360824742269,False,False,False,False
data\train_annotations\K-003351-032310-036637_json\K-003351\K-003351-032310-036637_0_2_0_2_90_000_200.json,K-003351-032310-036637_0_2_0_2_90_000_200.png,651,0,일양하이트린정 2mg,199101125,원형,976,1280,410,233,182,184,33488,0.026805840163934426,0.9891304347826086,False,False,False,False
data\train_annotations\K-003351-032310-036637_json\K-032310\K-003351-032310-036637_0_2_0_2_70_000_200.json,K-003351-032310-036637_0_2_0_2_70_000_200.png,649,0,글리아타민연질캡슐,201310719,타원형,976,1280,619,186,318,292,92856,0.07432761270491803,1.0890410958904109,False,False,False,False
data\train_annotations\K-003351-032310-036637_json\K-032310\K-003351-032310-036637_0_2_0_2_90_000_200.json,K-003351-032310-036637_0_2_0_2_90_000_200.png,651,0,글리아타민연질캡슐,201310719,타원형,976,1280,28,801,326,317,103342,0.08272124743852459,1.028391167192429,False,False,False,False
data\train_annotations\K-003351-032310-036637_json\K-036637\K-003351-032310-036637_0_2_0_2_70_000_200.json,K-003351-032310-036637_0_2_0_2_70_000_200.png,649,0,로수젯정10/5밀리그램,201503658,타원형,976,1280,117,244,261,158,41238,0.03300941342213115,1.6518987341772151,False,False,False,False
data\train_annotations\K-003351-032310-036637_json\K-036637\K-003351-032310-036637_0_2_0_2_90_000_200.json,K-003351-032310-036637_0_2_0_2_90_000_200.png,651,0,로수젯정10/5밀리그램,201503658,타원형,976,1280,600,915,269,159,42771,0.03423652023565574,1.6918238993710693,False,False,False,False
data\train_annotations\K-003351-032310-038162_json\K-003351\K-003351-032310-038162_0_2_0_2_90_000_200.json,K-003351-032310-038162_0_2_0_2_90_000_200.png,1434,0,일양하이트린정 2mg,199101125,원형,976,1280,410,231,183,181,33123,0.026513671875,1.011049723756906,False,False,False,False
data\train_annotations\K-003351-032310-038162_json\K-032310\K-003351-032310-038162_0_2_0_2_70_000_200.json,K-003351-032310-038162_0_2_0_2_70_000_200.png,1432,0,글리아타민연질캡슐,201310719,타원형,976,1280,626,216,307,294,90258,0.07224801485655738,1.0442176870748299,False,False,False,False
data\train_annotations\K-003351-032310-038162_json\K-032310\K-003351-032310-038162_0_2_0_2_90_000_200.json,K-003351-032310-038162_0_2_0_2_90_000_200.png,1434,0,글리아타민연질캡슐,201310719,타원형,976,1280,34,762,312,326,101712,0.08141649590163934,0.9570552147239264,False,False,False,False
data\train_annotations\K-003351-032310-038162_json\K-038162\K-003351-032310-038162_0_2_0_2_70_000_200.json,K-003351-032310-038162_0_2_0_2_70_000_200.png,1432,0,로수바미브정 10/20mg,201600318,타원형,976,1280,48,260,285,194,55290,0.04425749231557377,1.4690721649484537,False,False,False,False
data\train_annotations\K-003351-032310-038162_json\K-038162\K-003351-032310-038162_0_2_0_2_90_000_200.json,K-003351-032310-038162_0_2_0_2_90_000_200.png,1434,0,로수바미브정 10/20mg,201600318,타원형,976,1280,646,854,300,192,57600,0.04610655737704918,1.5625,False,False,False,False
data\train_annotations\K-003351-033880-035206_json\K-003351\K-003351-033880-035206_0_2_0_2_75_000_200.json,K-003351-033880-035206_0_2_0_2_75_000_200.png,254,0,일양하이트린정 2mg,199101125,원형,976,1280,305,191,185,189,34965,0.027988121157786885,0.9788359788359788,False,False,False,False
data\train_annotations\K-003351-033880-035206_json\K-003351\K-003351-033880-035206_0_2_0_2_90_000_200.json,K-003351-033880-035206_0_2_0_2_90_000_200.png,255,0,일양하이트린정 2mg,199101125,원형,976,1280,346,254,182,182,33124,0.026514472336065575,1.0,False,False,False,False
data\train_annotations\K-003351-033880-035206_json\K-033880\K-003351-033880-035206_0_2_0_2_75_000_200.json,K-003351-033880-035206_0_2_0_2_75_000_200.png,254,0,글리틴정(콜린알포세레이트),201403839,타원형,976,1280,35,662,444,301,133644,0.10697681864754098,1.4750830564784052,False,False,False,False
data\train_annotations\K-003351-033880-035206_json\K-033880\K-003351-033880-035206_0_2_0_2_90_000_200.json,K-003351-033880-035206_0_2_0_2_90_000_200.png,255,0,글리틴정(콜린알포세레이트),201403839,타원형,976,1280,78,762,441,283,124803,0.09989994236680327,1.558303886925795,False,False,False,False
data\train_annotations\K-003351-033880-035206_json\K-035206\K-003351-033880-035206_0_2_0_2_75_000_200.json,K-003351-033880-035206_0_2_0_2_75_000_200.png,254,0,아토젯정 10/40mg,201500365,타원형,976,1280,457,748,434,217,94178,0.07538582223360656,2.0,False,False,False,False
data\train_annotations\K-003351-033880-035206_json\K-035206\K-003351-033880-035206_0_2_0_2_90_000_200.json,K-003351-033880-035206_0_2_0_2_90_000_200.png,255,0,아토젯정 10/40mg,201500365,타원형,976,1280,502,848,428,203,86884,0.06954725922131147,2.1083743842364533,False,False,False,False
data\train_annotations\K-003351-033880-036637_json\K-003351\K-003351-033880-036637_0_2_0_2_75_000_200.json,K-003351-033880-036637_0_2_0_2_75_000_200.png,599,0,일양하이트린정 2mg,199101125,원형,976,1280,345,167,185,189,34965,0.027988121157786885,0.9788359788359788,False,False,False,False
data\train_annotations\K-003351-033880-036637_json\K-033880\K-003351-033880-036637_0_2_0_2_75_000_200.json,K-003351-033880-036637_0_2_0_2_75_000_200.png,599,0,글리틴정(콜린알포세레이트),201403839,타원형,976,1280,70,583,319,446,142274,0.11388479764344263,0.7152466367713004,False,False,False,False
data\train_annotations\K-003351-033880-036637_json\K-036637\K-003351-033880-036637_0_2_0_2_75_000_200.json,K-003351-033880-036637_0_2_0_2_75_000_200.png,599,0,로수젯정10/5밀리그램,201503658,타원형,976,1280,585,632,186,262,48732,0.039008068647540986,0.7099236641221374,False,False,False,False
data\train_annotations\K-003351-033880-038162_json\K-003351\K-003351-033880-038162_0_2_0_2_70_000_200.json,K-003351-033880-038162_0_2_0_2_70_000_200.png,1406,0,일양하이트린정 2mg,199101125,원형,976,1280,411,869,190,193,36670,0.029352907274590164,0.9844559585492227,False,False,False,False
data\train_annotations\K-003351-033880-038162_json\K-003351\K-003351-033880-038162_0_2_0_2_75_000_200.json,K-003351-033880-038162_0_2_0_2_75_000_200.png,1405,0,일양하이트린정 2mg,199101125,원형,976,1280,335,169,188,190,35720,0.02859246926229508,0.9894736842105263,False,False,False,False
data\train_annotations\K-003351-033880-038162_json\K-033880\K-003351-033880-038162_0_2_0_2_70_000_200.json,K-003351-033880-038162_0_2_0_2_70_000_200.png,1406,0,글리틴정(콜린알포세레이트),201403839,타원형,976,1280,558,195,309,420,129780,0.10388383709016394,0.7357142857142858,False,False,False,False
data\train_annotations\K-003351-033880-038162_json\K-038162\K-003351-033880-038162_0_2_0_2_70_000_200.json,K-003351-033880-038162_0_2_0_2_70_000_200.png,1406,0,로수바미브정 10/20mg,201600318,타원형,976,1280,129,269,251,259,65009,0.05203717341188525,0.9691119691119691,False,False,False,False
data\train_annotations\K-003351-033880-038162_json\K-038162\K-003351-033880-038162_0_2_0_2_75_000_200.json,K-003351-033880-038162_0_2_0_2_75_000_200.png,1405,0,로수바미브정 10/20mg,201600318,타원형,976,1280,564,696,254,264,67056,0.05367571721311475,0.9621212121212122,False,False,False,False
data\train_annotations\K-003351-035206-041768_json\K-003351\K-003351-035206-041768_0_2_0_2_90_000_200.json,K-003351-035206-041768_0_2_0_2_90_000_200.png,18,0,일양하이트린정 2mg,199101125,원형,976,1280,338,226,185,182,33670,0.02695152407786885,1.0164835164835164,False,False,False,False
data\train_annotations\K-003351-035206-041768_json\K-035206\K-003351-035206-041768_0_2_0_2_70_000_200.json,K-003351-035206-041768_0_2_0_2_70_000_200.png,16,0,아토젯정 10/40mg,201500365,타원형,976,1280,513,249,299,365,109135,0.08735831839139344,0.8191780821917808,False,False,False,False
data\train_annotations\K-003351-035206-041768_json\K-035206\K-003351-035206-041768_0_2_0_2_90_000_200.json,K-003351-035206-041768_0_2_0_2_90_000_200.png,18,0,아토젯정 10/40mg,201500365,타원형,976,1280,164,682,300,373,111900,0.08957159323770492,0.8042895442359249,False,False,False,False
data\train_annotations\K-003351-035206-041768_json\K-041768\K-003351-035206-041768_0_2_0_2_70_000_200.json,K-003351-035206-041768_0_2_0_2_70_000_200.png,16,0,카발린캡슐 25mg,201702674,장방형,976,1280,117,288,267,290,77430,0.061979700307377046,0.9206896551724137,False,False,False,False
data\train_annotations\K-003351-035206-041768_json\K-041768\K-003351-035206-041768_0_2_0_2_90_000_200.json,K-003351-035206-041768_0_2_0_2_90_000_200.png,18,0,카발린캡슐 25mg,201702674,장방형,976,1280,603,733,271,304,82384,0.06594518442622951,0.8914473684210527,False,False,False,False
data\train_annotations\K-003351-036637-041768_json\K-003351\K-003351-036637-041768_0_2_0_2_70_000_200.json,K-003351-036637-041768_0_2_0_2_70_000_200.png,307,0,일양하이트린정 2mg,199101125,원형,976,1280,463,831,186,192,35712,0.02858606557377049,0.96875,False,False,False,False
data\train_annotations\K-003351-036637-041768_json\K-003351\K-003351-036637-041768_0_2_0_2_90_000_200.json,K-003351-036637-041768_0_2_0_2_90_000_200.png,309,0,일양하이트린정 2mg,199101125,원형,976,1280,331,266,185,186,34410,0.027543865266393443,0.9946236559139785,False,False,False,False
data\train_annotations\K-003351-036637-041768_json\K-036637\K-003351-036637-041768_0_2_0_2_70_000_200.json,K-003351-036637-041768_0_2_0_2_70_000_200.png,307,0,로수젯정10/5밀리그램,201503658,타원형,976,1280,618,257,186,252,46872,0.03751921106557377,0.7380952380952381,False,False,False,False
data\train_annotations\K-003351-036637-041768_json\K-036637\K-003351-036637-041768_0_2_0_2_90_000_200.json,K-003351-036637-041768_0_2_0_2_90_000_200.png,309,0,로수젯정10/5밀리그램,201503658,타원형,976,1280,161,801,187,256,47872,0.03831967213114754,0.73046875,False,False,False,False
data\train_annotations\K-003351-036637-041768_json\K-041768\K-003351-036637-041768_0_2_0_2_70_000_200.json,K-003351-036637-041768_0_2_0_2_70_000_200.png,307,0,카발린캡슐 25mg,201702674,장방형,976,1280,108,319,279,296,82584,0.06610527663934426,0.9425675675675675,False,False,False,False
data\train_annotations\K-003351-036637-041768_json\K-041768\K-003351-036637-041768_0_2_0_2_90_000_200.json,K-003351-036637-041768_0_2_0_2_90_000_200.png,309,0,카발린캡슐 25mg,201702674,장방형,976,1280,603,695,272,300,81600,0.06531762295081968,0.9066666666666666,False,False,False,False
data\train_annotations\K-003351-038162-041768_json\K-003351\K-003351-038162-041768_0_2_0_2_70_000_200.json,K-003351-038162-041768_0_2_0_2_70_000_200.png,1498,0,일양하이트린정 2mg,199101125,원형,976,1280,437,862,193,192,37056,0.02966188524590164,1.0052083333333333,False,False,False,False
data\train_annotations\K-003351-038162-041768_json\K-003351\K-003351-038162-041768_0_2_0_2_75_000_200.json,K-003351-038162-041768_0_2_0_2_75_000_200.png,1499,0,일양하이트린정 2mg,199101125,원형,976,1280,310,175,185,189,34965,0.027988121157786885,0.9788359788359788,False,False,False,False
data\train_annotations\K-003351-038162-041768_json\K-038162\K-003351-038162-041768_0_2_0_2_70_000_200.json,K-003351-038162-041768_0_2_0_2_70_000_200.png,1498,0,로수바미브정 10/20mg,201600318,타원형,976,1280,584,270,188,301,56588,0.045296490778688525,0.6245847176079734,False,False,False,False
data\train_annotations\K-003351-038162-041768_json\K-038162\K-003351-038162-041768_0_2_0_2_75_000_200.json,K-003351-038162-041768_0_2_0_2_75_000_200.png,1499,0,로수바미브정 10/20mg,201600318,타원형,976,1280,153,639,195,309,60255,0.04823178150614754,0.6310679611650486,False,False,False,False
data\train_annotations\K-003351-038162-041768_json\K-041768\K-003351-038162-041768_0_2_0_2_70_000_200.json,K-003351-038162-041768_0_2_0_2_70_000_200.png,1498,0,카발린캡슐 25mg,201702674,장방형,976,1280,68,287,343,168,57624,0.04612576844262295,2.0416666666666665,False,False,False,False
data\train_annotations\K-003351-038162-041768_json\K-041768\K-003351-038162-041768_0_2_0_2_75_000_200.json,K-003351-038162-041768_0_2_0_2_75_000_200.png,1499,0,카발린캡슐 25mg,201702674,장방형,976,1280,531,766,355,184,65320,0.05228611680327869,1.9293478260869565,False,False,False,False
data\train_annotations\K-003483-016232-020877-030308_json\K-003483\K-003483-016232-020877-030308_0_2_0_2_70_000_200.json,K-003483-016232-020877-030308_0_2_0_2_70_000_200.png,769,0,기넥신에프정(은행엽엑스)(수출용),199102014,장방형,976,1280,143,293,213,259,55167,0.0441590356045082,0.8223938223938224,False,False,False,False
data\train_annotations\K-003483-016232-020877-030308_json\K-003483\K-003483-016232-020877-030308_0_2_0_2_75_000_200.json,K-003483-016232-020877-030308_0_2_0_2_75_000_200.png,771,0,기넥신에프정(은행엽엑스)(수출용),199102014,장방형,976,1280,625,719,208,271,56368,0.045120389344262296,0.7675276752767528,False,False,False,False
data\train_annotations\K-003483-016232-020877-030308_json\K-003483\K-003483-016232-020877-030308_0_2_0_2_90_000_200.json,K-003483-016232-020877-030308_0_2_0_2_90_000_200.png,770,0,기넥신에프정(은행엽엑스)(수출용),199102014,장방형,976,1280,651,749,210,269,56490,0.0452180455942623,0.7806691449814126,False,False,False,False
data\train_annotations\K-003483-016232-020877-030308_json\K-016232\K-003483-016232-020877-030308_0_2_0_2_70_000_200.json,K-003483-016232-020877-030308_0_2_0_2_70_000_200.png,769,0,리피토정 20mg,200410085,원형,976,1280,134,847,196,191,37436,0.029966060450819672,1.0261780104712042,False,False,False,False
data\train_annotations\K-003483-016232-020877-030308_json\K-016232\K-003483-016232-020877-030308_0_2_0_2_75_000_200.json,K-003483-016232-020877-030308_0_2_0_2_75_000_200.png,771,0,리피토정 20mg,200410085,원형,976,1280,627,222,188,183,34404,0.0275390625,1.0273224043715847,False,False,False,False
data\train_annotations\K-003483-016232-020877-030308_json\K-016232\K-003483-016232-020877-030308_0_2_0_2_90_000_200.json,K-003483-016232-020877-030308_0_2_0_2_90_000_200.png,770,0,리피토정 20mg,200410085,원형,976,1280,656,232,192,179,34368,0.027510245901639346,1.0726256983240223,False,False,False,False
data\train_annotations\K-003483-016232-020877-030308_json\K-020877\K-003483-016232-020877-030308_0_2_0_2_70_000_200.json,K-003483-016232-020877-030308_0_2_0_2_70_000_200.png,769,0,엑스포지정 5/160mg,200703803,타원형,976,1280,544,294,327,235,76845,0.0615114305840164,1.3914893617021276,False,False,False,False
data\train_annotations\K-003483-016232-020877-030308_json\K-020877\K-003483-016232-020877-030308_0_2_0_2_75_000_200.json,K-003483-016232-020877-030308_0_2_0_2_75_000_200.png,771,0,엑스포지정 5/160mg,200703803,타원형,976,1280,85,725,332,242,80344,0.06431224385245901,1.371900826446281,False,False,False,False
