json_path,file_name,width,height,image_id,drug_N,drug_S,item_seq,dl_idx,dl_mapping_code,dl_name,dl_company,dl_material,di_class_no,di_etc_otc_code,back_color,drug_dir,light_color,camera_la,camera_lo,size,drug_shape,dl_custom_shape,form_code_name,color_class1,color_class2,print_front,print_back,line_front,line_back,label_cids,label_names,n_ann_total,n_ann_bbox_exists,n_ann_bbox_valid,bboxes,label_cid,label_name,is_multilabel
data\train_annotations\K-003351-021325-033880_json\K-021325\K-003351-021325-033880_0_2_0_2_90_000_200.json,K-003351-021325-033880_0_2_0_2_90_000_200.png,976,1280,792,K-021325,정상알약,200705992,21325,K-021325,아토르바정 10mg,(주)유한양행,아토르바스타틴칼슘,[02180]동맥경화용제,전문의약품,연회색 배경,앞면,주백색,90,0,200,타원형,"정제, 저작정",필름코팅정,하양,,YH,10,,,[21325],['아토르바정 10mg'],1,1,1,"[[654, 820, 191, 211]]",21325,아토르바정 10mg,False
data\train_annotations\K-003351-021325-033880_json\K-033880\K-003351-021325-033880_0_2_0_2_70_000_200.json,K-003351-021325-033880_0_2_0_2_70_000_200.png,976,1280,790,K-033880,정상알약,201403839,33880,K-033880,글리틴정(콜린알포세레이트),제일약품(주),콜린알포세레이트,[01190]기타의 중추신경용약,전문의약품,연회색 배경,앞면,주백색,70,0,200,타원형,"정제, 저작정",필름코팅정,주황,,,JIC,,,[33880],['글리틴정(콜린알포세레이트)'],1,1,1,"[[500, 201, 350, 400]]",33880,글리틴정(콜린알포세레이트),False
data\train_annotations\K-003351-021325-033880_json\K-033880\K-003351-021325-033880_0_2_0_2_75_000_200.json,K-003351-021325-033880_0_2_0_2_75_000_200.png,976,1280,791,K-033880,정상알약,201403839,33880,K-033880,글리틴정(콜린알포세레이트),제일약품(주),콜린알포세레이트,[01190]기타의 중추신경용약,전문의약품,연회색 배경,앞면,주백색,75,0,200,타원형,"정제, 저작정",필름코팅정,주황,,,JIC,,,[33880],['글리틴정(콜린알포세레이트)'],1,1,1,"[[75, 597, 364, 422]]",33880,글리틴정(콜린알포세레이트),False
data\train_annotations\K-003351-021325-033880_json\K-033880\K-003351-021325-033880_0_2_0_2_90_000_200.json,K-003351-021325-033880_0_2_0_2_90_000_200.png,976,1280,792,K-033880,정상알약,201403839,33880,K-033880,글리틴정(콜린알포세레이트),제일약품(주),콜린알포세레이트,[01190]기타의 중추신경용약,전문의약품,연회색 배경,앞면,주백색,90,0,200,타원형,"정제, 저작정",필름코팅정,주황,,,JIC,,,[33880],['글리틴정(콜린알포세레이트)'],1,1,1,"[[119, 698, 363, 408]]",33880,글리틴정(콜린알포세레이트),False
data\train_annotations\K-003351-021325-041768_json\K-003351\K-003351-021325-041768_0_2_0_2_70_000_200.json,K-003351-021325-041768_0_2_0_2_70_000_200.png,976,1280,424,K-003351,정상알약,199101125,3351,K-003351,일양하이트린정 2mg,일양약품(주),테라조신염산염수화물,[02590]기타의 비뇨생식기관 및 항문용약,전문의약품,연회색 배경,앞면,주백색,70,0,200,원형,"정제, 저작정",나정,주황,,I분할선Y,HT,-,,[3351],['일양하이트린정 2mg'],1,1,1,"[[455, 873, 185, 191]]",3351,일양하이트린정 2mg,False
data\train_annotations\K-003351-021325-041768_json\K-003351\K-003351-021325-041768_0_2_0_2_75_000_200.json,K-003351-021325-041768_0_2_0_2_75_000_200.png,976,1280,425,K-003351,정상알약,199101125,3351,K-003351,일양하이트린정 2mg,일양약품(주),테라조신염산염수화물,[02590]기타의 비뇨생식기관 및 항문용약,전문의약품,연회색 배경,앞면,주백색,75,0,200,원형,"정제, 저작정",나정,주황,,I분할선Y,HT,-,,[3351],['일양하이트린정 2mg'],1,1,1,"[[298, 166, 186, 190]]",3351,일양하이트린정 2mg,False
data\train_annotations\K-003351-021325-041768_json\K-003351\K-003351-021325-041768_0_2_0_2_90_000_200.json,K-003351-021325-041768_0_2_0_2_90_000_200.png,976,1280,426,K-003351,정상알약,199101125,3351,K-003351,일양하이트린정 2mg,일양약품(주),테라조신염산염수화물,[02590]기타의 비뇨생식기관 및 항문용약,전문의약품,연회색 배경,앞면,주백색,90,0,200,원형,"정제, 저작정",나정,주황,,I분할선Y,HT,-,,[3351],['일양하이트린정 2mg'],1,1,1,"[[339, 226, 185, 183]]",3351,일양하이트린정 2mg,False
data\train_annotations\K-003351-021325-041768_json\K-021325\K-003351-021325-041768_0_2_0_2_70_000_200.json,K-003351-021325-041768_0_2_0_2_70_000_200.png,976,1280,424,K-021325,정상알약,200705992,21325,K-021325,아토르바정 10mg,(주)유한양행,아토르바스타틴칼슘,[02180]동맥경화용제,전문의약품,연회색 배경,앞면,주백색,70,0,200,타원형,"정제, 저작정",필름코팅정,하양,,YH,10,,,[21325],['아토르바정 10mg'],1,1,1,"[[609, 291, 180, 213]]",21325,아토르바정 10mg,False
data\train_annotations\K-003351-021325-041768_json\K-021325\K-003351-021325-041768_0_2_0_2_75_000_200.json,K-003351-021325-041768_0_2_0_2_75_000_200.png,976,1280,425,K-021325,정상알약,200705992,21325,K-021325,아토르바정 10mg,(주)유한양행,아토르바스타틴칼슘,[02180]동맥경화용제,전문의약품,연회색 배경,앞면,주백색,75,0,200,타원형,"정제, 저작정",필름코팅정,하양,,YH,10,,,[21325],['아토르바정 10mg'],1,1,1,"[[139, 725, 185, 223]]",21325,아토르바정 10mg,False
data\train_annotations\K-003351-021325-041768_json\K-021325\K-003351-021325-041768_0_2_0_2_90_000_200.json,K-003351-021325-041768_0_2_0_2_90_000_200.png,976,1280,426,K-021325,정상알약,200705992,21325,K-021325,아토르바정 10mg,(주)유한양행,아토르바스타틴칼슘,[02180]동맥경화용제,전문의약품,연회색 배경,앞면,주백색,90,0,200,타원형,"정제, 저작정",필름코팅정,하양,,YH,10,,,[21325],['아토르바정 10mg'],1,1,1,"[[180, 812, 186, 220]]",21325,아토르바정 10mg,False
data\train_annotations\K-003351-021325-041768_json\K-041768\K-003351-021325-041768_0_2_0_2_70_000_200.json,K-003351-021325-041768_0_2_0_2_70_000_200.png,976,1280,424,K-041768,정상알약,201702674,41768,K-041768,카발린캡슐 25mg,에이치케이이노엔(주),프레가발린,[01190]기타의 중추신경용약,전문의약품,연회색 배경,앞면,주백색,70,0,200,장방형,경질캡슐제,"경질캡슐제, 산제",노랑,하양,CJ PGN   25,,,,[41768],['카발린캡슐 25mg'],1,1,1,"[[117, 289, 266, 288]]",41768,카발린캡슐 25mg,False
data\train_annotations\K-003351-021325-041768_json\K-041768\K-003351-021325-041768_0_2_0_2_75_000_200.json,K-003351-021325-041768_0_2_0_2_75_000_200.png,976,1280,425,K-041768,정상알약,201702674,41768,K-041768,카발린캡슐 25mg,에이치케이이노엔(주),프레가발린,[01190]기타의 중추신경용약,전문의약품,연회색 배경,앞면,주백색,75,0,200,장방형,경질캡슐제,"경질캡슐제, 산제",노랑,하양,CJ PGN   25,,,,[41768],['카발린캡슐 25mg'],1,1,1,"[[561, 643, 274, 303]]",41768,카발린캡슐 25mg,False
data\train_annotations\K-003351-021325-041768_json\K-041768\K-003351-021325-041768_0_2_0_2_90_000_200.json,K-003351-021325-041768_0_2_0_2_90_000_200.png,976,1280,426,K-041768,정상알약,201702674,41768,K-041768,카발린캡슐 25mg,에이치케이이노엔(주),프레가발린,[01190]기타의 중추신경용약,전문의약품,연회색 배경,앞면,주백색,90,0,200,장방형,경질캡슐제,"경질캡슐제, 산제",노랑,하양,CJ PGN   25,,,,[41768],['카발린캡슐 25mg'],1,1,1,"[[605, 735, 270, 302]]",41768,카발린캡슐 25mg,False
data\train_annotations\K-003351-022074-031863_json\K-003351\K-003351-022074-031863_0_2_0_2_75_000_200.json,K-003351-022074-031863_0_2_0_2_75_000_200.png,976,1280,1349,K-003351,정상알약,199101125,3351,K-003351,일양하이트린정 2mg,일양약품(주),테라조신염산염수화물,[02590]기타의 비뇨생식기관 및 항문용약,전문의약품,연회색 배경,앞면,주백색,75,0,200,원형,"정제, 저작정",나정,주황,,I분할선Y,HT,-,,[3351],['일양하이트린정 2mg'],1,1,1,"[[385, 163, 183, 187]]",3351,일양하이트린정 2mg,False
data\train_annotations\K-003351-022074-031863_json\K-022074\K-003351-022074-031863_0_2_0_2_75_000_200.json,K-003351-022074-031863_0_2_0_2_75_000_200.png,976,1280,1349,K-022074,정상알약,200709390,22074,K-022074,리피로우정 20mg,(주)종근당,무수아토르바스타틴칼슘,[02180]동맥경화용제,전문의약품,연회색 배경,앞면,주백색,75,0,200,원형,"정제, 저작정",필름코팅정,하양,,LPL,20,,,[22074],['리피로우정 20mg'],1,1,1,"[[64, 725, 185, 193]]",22074,리피로우정 20mg,False
data\train_annotations\K-003351-022074-031863_json\K-031863\K-003351-022074-031863_0_2_0_2_75_000_200.json,K-003351-022074-031863_0_2_0_2_75_000_200.png,976,1280,1349,K-031863,정상알약,201309347,31863,K-031863,아질렉트정(라사길린메실산염),한국룬드벡(주),라사길린메실산염,[01190]기타의 중추신경용약,전문의약품,연회색 배경,앞면,주백색,75,0,200,원형,"정제, 저작정",나정,하양,,GIL 1,,,,[31863],['아질렉트정(라사길린메실산염)'],1,1,1,"[[551, 769, 207, 213]]",31863,아질렉트정(라사길린메실산염),False
data\train_annotations\K-003351-022074-032310_json\K-003351\K-003351-022074-032310_0_2_0_2_75_000_200.json,K-003351-022074-032310_0_2_0_2_75_000_200.png,976,1280,1205,K-003351,정상알약,199101125,3351,K-003351,일양하이트린정 2mg,일양약품(주),테라조신염산염수화물,[02590]기타의 비뇨생식기관 및 항문용약,전문의약품,연회색 배경,앞면,주백색,75,0,200,원형,"정제, 저작정",나정,주황,,I분할선Y,HT,-,,[3351],['일양하이트린정 2mg'],1,1,1,"[[355, 167, 179, 186]]",3351,일양하이트린정 2mg,False
data\train_annotations\K-003351-022074-032310_json\K-022074\K-003351-022074-032310_0_2_0_2_75_000_200.json,K-003351-022074-032310_0_2_0_2_75_000_200.png,976,1280,1205,K-022074,정상알약,200709390,22074,K-022074,리피로우정 20mg,(주)종근당,무수아토르바스타틴칼슘,[02180]동맥경화용제,전문의약품,연회색 배경,앞면,주백색,75,0,200,원형,"정제, 저작정",필름코팅정,하양,,LPL,20,,,[22074],['리피로우정 20mg'],1,1,1,"[[51, 762, 189, 196]]",22074,리피로우정 20mg,False
data\train_annotations\K-003351-022074-032310_json\K-032310\K-003351-022074-032310_0_2_0_2_75_000_200.json,K-003351-022074-032310_0_2_0_2_75_000_200.png,976,1280,1205,K-032310,정상알약,201310719,32310,K-032310,글리아타민연질캡슐,대웅바이오(주),콜린알포세레이트,[01190]기타의 중추신경용약,전문의약품,연회색 배경,앞면,주백색,75,0,200,타원형,연질캡슐제,"연질캡슐제, 액상",갈색,,글리아타민,,,,[32310],['글리아타민연질캡슐'],1,1,1,"[[529, 713, 361, 280]]",32310,글리아타민연질캡슐,False
data\train_annotations\K-003351-022074-033880_json\K-003351\K-003351-022074-033880_0_2_0_2_70_000_200.json,K-003351-022074-033880_0_2_0_2_70_000_200.png,976,1280,976,K-003351,정상알약,199101125,3351,K-003351,일양하이트린정 2mg,일양약품(주),테라조신염산염수화물,[02590]기타의 비뇨생식기관 및 항문용약,전문의약품,연회색 배경,앞면,주백색,70,0,200,원형,"정제, 저작정",나정,주황,,I분할선Y,HT,-,,[3351],['일양하이트린정 2mg'],1,1,1,"[[394, 876, 190, 195]]",3351,일양하이트린정 2mg,False
data\train_annotations\K-003351-022074-033880_json\K-003351\K-003351-022074-033880_0_2_0_2_75_000_200.json,K-003351-022074-033880_0_2_0_2_75_000_200.png,976,1280,977,K-003351,정상알약,199101125,3351,K-003351,일양하이트린정 2mg,일양약품(주),테라조신염산염수화물,[02590]기타의 비뇨생식기관 및 항문용약,전문의약품,연회색 배경,앞면,주백색,75,0,200,원형,"정제, 저작정",나정,주황,,I분할선Y,HT,-,,[3351],['일양하이트린정 2mg'],1,1,1,"[[353, 163, 189, 188]]",3351,일양하이트린정 2mg,False
data\train_annotations\K-003351-022074-033880_json\K-003351\K-003351-022074-033880_0_2_0_2_90_000_200.json,K-003351-022074-033880_0_2_0_2_90_000_200.png,976,1280,978,K-003351,정상알약,199101125,3351,K-003351,일양하이트린정 2mg,일양약품(주),테라조신염산염수화물,[02590]기타의 비뇨생식기관 및 항문용약,전문의약품,연회색 배경,앞면,주백색,90,0,200,원형,"정제, 저작정",나정,주황,,I분할선Y,HT,-,,[3351],['일양하이트린정 2mg'],1,1,1,"[[397, 223, 186, 182]]",3351,일양하이트린정 2mg,False
data\train_annotations\K-003351-022074-033880_json\K-022074\K-003351-022074-033880_0_2_0_2_70_000_200.json,K-003351-022074-033880_0_2_0_2_70_000_200.png,976,1280,976,K-022074,정상알약,200709390,22074,K-022074,리피로우정 20mg,(주)종근당,무수아토르바스타틴칼슘,[02180]동맥경화용제,전문의약품,연회색 배경,앞면,주백색,70,0,200,원형,"정제, 저작정",필름코팅정,하양,,LPL,20,,,[22074],['리피로우정 20mg'],1,1,1,"[[108, 324, 190, 189]]",22074,리피로우정 20mg,False
data\train_annotations\K-003351-022074-033880_json\K-022074\K-003351-022074-033880_0_2_0_2_75_000_200.json,K-003351-022074-033880_0_2_0_2_75_000_200.png,976,1280,977,K-022074,정상알약,200709390,22074,K-022074,리피로우정 20mg,(주)종근당,무수아토르바스타틴칼슘,[02180]동맥경화용제,전문의약품,연회색 배경,앞면,주백색,75,0,200,원형,"정제, 저작정",필름코팅정,하양,,LPL,20,,,[22074],['리피로우정 20mg'],1,1,1,"[[649, 712, 189, 195]]",22074,리피로우정 20mg,False
data\train_annotations\K-003351-022074-033880_json\K-022074\K-003351-022074-033880_0_2_0_2_90_000_200.json,K-003351-022074-033880_0_2_0_2_90_000_200.png,976,1280,978,K-022074,정상알약,200709390,22074,K-022074,리피로우정 20mg,(주)종근당,무수아토르바스타틴칼슘,[02180]동맥경화용제,전문의약품,연회색 배경,앞면,주백색,90,0,200,원형,"정제, 저작정",필름코팅정,하양,,LPL,20,,,[22074],['리피로우정 20mg'],1,1,1,"[[688, 806, 184, 186]]",22074,리피로우정 20mg,False
data\train_annotations\K-003351-022074-033880_json\K-033880\K-003351-022074-033880_0_2_0_2_70_000_200.json,K-003351-022074-033880_0_2_0_2_70_000_200.png,976,1280,976,K-033880,정상알약,201403839,33880,K-033880,글리틴정(콜린알포세레이트),제일약품(주),콜린알포세레이트,[01190]기타의 중추신경용약,전문의약품,연회색 배경,앞면,주백색,70,0,200,타원형,"정제, 저작정",필름코팅정,주황,,,JIC,,,[33880],['글리틴정(콜린알포세레이트)'],1,1,1,"[[477, 247, 437, 280]]",33880,글리틴정(콜린알포세레이트),False
data\train_annotations\K-003351-022074-033880_json\K-033880\K-003351-022074-033880_0_2_0_2_75_000_200.json,K-003351-022074-033880_0_2_0_2_75_000_200.png,976,1280,977,K-033880,정상알약,201403839,33880,K-033880,글리틴정(콜린알포세레이트),제일약품(주),콜린알포세레이트,[01190]기타의 중추신경용약,전문의약품,연회색 배경,앞면,주백색,75,0,200,타원형,"정제, 저작정",필름코팅정,주황,,,JIC,,,[33880],['글리틴정(콜린알포세레이트)'],1,1,1,"[[10, 677, 451, 290]]",33880,글리틴정(콜린알포세레이트),False
data\train_annotations\K-003351-022074-033880_json\K-033880\K-003351-022074-033880_0_2_0_2_90_000_200.json,K-003351-022074-033880_0_2_0_2_90_000_200.png,976,1280,978,K-033880,정상알약,201403839,33880,K-033880,글리틴정(콜린알포세레이트),제일약품(주),콜린알포세레이트,[01190]기타의 중추신경용약,전문의약품,연회색 배경,앞면,주백색,90,0,200,타원형,"정제, 저작정",필름코팅정,주황,,,JIC,,,[33880],['글리틴정(콜린알포세레이트)'],1,1,1,"[[58, 775, 442, 283]]",33880,글리틴정(콜린알포세레이트),False
data\train_annotations\K-003351-029667-031863_json\K-003351\K-003351-029667-031863_0_2_0_2_70_000_200.json,K-003351-029667-031863_0_2_0_2_70_000_200.png,976,1280,208,K-003351,정상알약,199101125,3351,K-003351,일양하이트린정 2mg,일양약품(주),테라조신염산염수화물,[02590]기타의 비뇨생식기관 및 항문용약,전문의약품,연회색 배경,앞면,주백색,70,0,200,원형,"정제, 저작정",나정,주황,,I분할선Y,HT,-,,[3351],['일양하이트린정 2mg'],1,1,1,"[[178, 249, 205, 203]]",3351,일양하이트린정 2mg,False
data\train_annotations\K-003351-029667-031863_json\K-003351\K-003351-029667-031863_0_2_0_2_75_000_200.json,K-003351-029667-031863_0_2_0_2_75_000_200.png,976,1280,209,K-003351,정상알약,199101125,3351,K-003351,일양하이트린정 2mg,일양약품(주),테라조신염산염수화물,[02590]기타의 비뇨생식기관 및 항문용약,전문의약품,연회색 배경,앞면,주백색,75,0,200,원형,"정제, 저작정",나정,주황,,I분할선Y,HT,-,,[3351],['일양하이트린정 2mg'],1,1,1,"[[377, 183, 185, 190]]",3351,일양하이트린정 2mg,False
data\train_annotations\K-003351-029667-031863_json\K-029667\K-003351-029667-031863_0_2_0_2_70_000_200.json,K-003351-029667-031863_0_2_0_2_70_000_200.png,976,1280,208,K-029667,정상알약,201205253,29667,K-029667,리바로정 4mg,제이더블유중외제약(주),피타바스타틴칼슘,[02180]동맥경화용제,전문의약품,연회색 배경,앞면,주백색,70,0,200,원형,"정제, 저작정",필름코팅정,노랑,,마크203,분할선,,-,[29667],['리바로정 4mg'],1,1,1,"[[580, 336, 227, 227]]",29667,리바로정 4mg,False
data\train_annotations\K-003351-029667-031863_json\K-029667\K-003351-029667-031863_0_2_0_2_75_000_200.json,K-003351-029667-031863_0_2_0_2_75_000_200.png,976,1280,209,K-029667,정상알약,201205253,29667,K-029667,리바로정 4mg,제이더블유중외제약(주),피타바스타틴칼슘,[02180]동맥경화용제,전문의약품,연회색 배경,앞면,주백색,75,0,200,원형,"정제, 저작정",필름코팅정,노랑,,마크203,분할선,,-,[29667],['리바로정 4mg'],1,1,1,"[[120, 662, 234, 232]]",29667,리바로정 4mg,False
